0 1 1.0 
0 9 4.0 
0 90 5.0 
0 93 7.0 
0 147 10.0 
0 636 11.0 
2 3277 12.0 
2 3857 13.0 
2 4178 16.0 
3 6003 18.0 
5 8207 19.0 
8 13003 22.0 
25 40355 23.0 
120 192363 25.0 
1332 2131553 26.0 
==== END RUN ====
0 1 1.0 
0 3 2.0 
0 9 5.0 
0 91 6.0 
0 446 10.0 
2 3762 13.0 
10 16189 14.0 
18 29029 16.0 
23 37037 19.0 
==== END RUN ====
0 1 4.0 
0 7 5.0 
0 45 6.0 
0 97 8.0 
0 129 10.0 
0 682 11.0 
0 1138 14.0 
8 13013 16.0 
10 16301 17.0 
16 25871 19.0 
18 29059 20.0 
18 29063 23.0 
51 81973 24.0 
==== END RUN ====
0 1 1.0 
0 3 5.0 
0 35 8.0 
0 281 9.0 
0 851 11.0 
1 2618 13.0 
2 3357 14.0 
3 6034 16.0 
9 14665 18.0 
26 41895 21.0 
27 43493 22.0 
==== END RUN ====
0 1 2.0 
0 11 4.0 
0 33 5.0 
0 45 11.0 
1 1701 12.0 
5 8171 16.0 
6 11154 22.0 
16 25959 25.0 
57 91553 28.0 
==== END RUN ====
0 1 3.0 
0 13 5.0 
0 27 8.0 
0 327 11.0 
1 1691 12.0 
1 1899 17.0 
5 8777 18.0 
13 21043 31.0 
27 43707 34.0 
==== END RUN ====
0 1 2.0 
0 7 3.0 
0 21 5.0 
0 163 6.0 
0 396 8.0 
1 1729 9.0 
1 2305 11.0 
4 7788 12.0 
6 11048 13.0 
8 13019 14.0 
21 33837 23.0 
45 72371 24.0 
63 101189 25.0 
==== END RUN ====
0 1 3.0 
0 3 5.0 
0 167 8.0 
0 1107 9.0 
1 1613 13.0 
2 3219 14.0 
2 3523 19.0 
5 8370 20.0 
7 11849 22.0 
7 12325 25.0 
525 840321 28.0 
==== END RUN ====
0 1 1.0 
0 3 3.0 
0 9 7.0 
0 292 8.0 
0 697 9.0 
0 1279 14.0 
3 5097 15.0 
4 6812 16.0 
12 19457 17.0 
==== END RUN ====
0 1 1.0 
0 5 3.0 
0 7 5.0 
0 23 6.0 
0 63 7.0 
0 743 8.0 
0 1085 9.0 
0 1325 13.0 
9 14419 15.0 
34 54641 16.0 
46 73857 17.0 
==== END RUN ====
0 1 3.0 
0 15 6.0 
0 69 7.0 
0 251 11.0 
10 16145 12.0 
19 31268 17.0 
20 32077 18.0 
54 86695 19.0 
93 149115 20.0 
117 187531 21.0 
==== END RUN ====
0 1 3.0 
0 3 4.0 
0 29 6.0 
0 125 9.0 
0 1101 13.0 
3 4913 14.0 
3 6102 15.0 
9 14645 16.0 
81 129843 17.0 
334 534647 18.0 
==== END RUN ====
0 1 1.0 
0 7 2.0 
0 17 3.0 
0 19 4.0 
0 31 6.0 
0 249 7.0 
0 514 9.0 
0 648 10.0 
5 8159 11.0 
6 9907 15.0 
6 9962 17.0 
9 15770 18.0 
13 21089 21.0 
22 35499 25.0 
==== END RUN ====
0 1 1.0 
0 9 2.0 
0 11 5.0 
0 35 6.0 
0 145 7.0 
0 520 8.0 
0 762 9.0 
0 1086 11.0 
2 3497 13.0 
2 3600 14.0 
3 5551 16.0 
7 11463 20.0 
30 48323 21.0 
40 64337 22.0 
41 65937 23.0 
55 88377 25.0 
66 106007 26.0 
==== END RUN ====
0 1 2.0 
0 3 3.0 
0 9 7.0 
0 51 8.0 
0 1131 9.0 
1 1621 10.0 
1 1627 11.0 
1 2550 13.0 
2 4101 16.0 
5 9098 18.0 
11 17891 19.0 
37 59489 20.0 
1112 1779495 24.0 
1235 1976291 27.0 
