0 1 44.0 
0 2 46.0 
0 3 50.0 
0 4 51.0 
0 5 61.0 
0 61 64.0 
1 129 65.0 
2 234 68.0 
2 255 73.0 
3 329 74.0 
3 363 76.0 
4 430 79.0 
5 527 81.0 
5 537 84.0 
6 636 86.0 
6 662 87.0 
7 726 93.0 
9 926 94.0 
9 936 95.0 
9 937 97.0 
10 1033 98.0 
11 1133 99.0 
11 1167 100.0 
==== END RUN ====
0 1 52.0 
0 5 54.0 
0 19 58.0 
0 59 62.0 
1 134 64.0 
1 155 66.0 
1 166 68.0 
2 226 71.0 
3 351 72.0 
3 359 74.0 
3 393 75.0 
4 461 81.0 
5 576 82.0 
5 586 83.0 
6 629 85.0 
6 635 86.0 
7 736 87.0 
7 743 88.0 
7 769 89.0 
8 830 90.0 
8 841 93.0 
9 928 94.0 
9 929 97.0 
10 1050 98.0 
11 1134 99.0 
12 1234 100.0 
==== END RUN ====
0 1 47.0 
0 2 57.0 
0 33 58.0 
0 34 61.0 
0 92 63.0 
1 135 65.0 
1 166 66.0 
1 200 67.0 
2 233 71.0 
2 258 74.0 
3 339 78.0 
4 427 81.0 
4 442 82.0 
5 532 84.0 
5 592 86.0 
6 626 88.0 
6 680 89.0 
7 745 92.0 
8 834 94.0 
8 853 96.0 
9 931 97.0 
9 960 98.0 
10 1039 99.0 
11 1156 100.0 
==== END RUN ====
0 1 50.0 
0 6 52.0 
0 7 58.0 
0 21 59.0 
0 70 63.0 
1 128 65.0 
1 165 66.0 
2 226 68.0 
2 257 73.0 
3 362 75.0 
3 395 78.0 
4 444 87.0 
6 675 88.0 
7 728 89.0 
7 738 90.0 
7 766 91.0 
7 782 93.0 
8 843 94.0 
8 849 95.0 
9 948 97.0 
10 1062 98.0 
11 1130 99.0 
11 1194 100.0 
==== END RUN ====
0 1 52.0 
0 2 57.0 
0 14 60.0 
0 33 63.0 
1 140 66.0 
1 164 67.0 
2 229 68.0 
2 248 71.0 
2 297 72.0 
3 335 75.0 
3 375 77.0 
4 426 82.0 
4 498 85.0 
5 559 86.0 
6 633 91.0 
8 837 92.0 
8 838 94.0 
9 935 97.0 
10 1031 99.0 
11 1132 100.0 
==== END RUN ====
0 1 57.0 
0 4 61.0 
1 137 65.0 
1 148 67.0 
2 228 69.0 
2 231 74.0 
3 330 75.0 
3 365 82.0 
5 527 83.0 
5 545 84.0 
5 592 88.0 
6 650 89.0 
7 742 90.0 
7 755 92.0 
8 826 93.0 
8 836 94.0 
8 849 95.0 
8 900 96.0 
9 940 97.0 
10 1026 98.0 
10 1035 99.0 
11 1135 100.0 
==== END RUN ====
0 1 50.0 
0 2 58.0 
0 4 60.0 
0 56 63.0 
1 126 64.0 
1 134 66.0 
1 139 68.0 
1 160 70.0 
2 227 76.0 
2 245 78.0 
3 390 79.0 
4 429 81.0 
4 492 84.0 
5 533 87.0 
5 582 90.0 
6 641 91.0 
7 727 92.0 
7 731 93.0 
7 743 94.0 
8 852 95.0 
8 875 96.0 
9 929 97.0 
9 969 98.0 
10 1066 99.0 
11 1130 100.0 
==== END RUN ====
0 1 49.0 
0 3 50.0 
0 5 52.0 
0 10 56.0 
0 11 57.0 
0 13 59.0 
0 32 65.0 
1 133 66.0 
2 233 67.0 
2 234 70.0 
3 326 72.0 
3 357 73.0 
3 381 74.0 
4 438 75.0 
4 440 80.0 
5 540 82.0 
6 635 86.0 
6 682 87.0 
7 736 89.0 
8 828 91.0 
8 829 92.0 
8 840 93.0 
8 847 94.0 
9 926 95.0 
10 1041 98.0 
11 1167 99.0 
==== END RUN ====
0 1 55.0 
0 5 58.0 
0 12 62.0 
0 41 64.0 
1 167 65.0 
1 171 70.0 
2 261 72.0 
2 290 75.0 
3 338 77.0 
3 345 78.0 
3 368 80.0 
4 429 86.0 
5 534 88.0 
6 627 90.0 
7 749 91.0 
7 750 94.0 
9 928 96.0 
9 933 97.0 
9 953 98.0 
10 1069 100.0 
==== END RUN ====
0 1 45.0 
0 2 56.0 
0 14 59.0 
0 100 60.0 
1 135 61.0 
1 140 64.0 
1 169 65.0 
1 176 66.0 
2 230 68.0 
2 275 75.0 
4 435 76.0 
4 456 78.0 
4 492 79.0 
5 536 80.0 
5 547 82.0 
6 634 83.0 
6 650 85.0 
6 669 86.0 
7 730 90.0 
8 828 91.0 
8 837 93.0 
9 942 95.0 
9 947 96.0 
10 1031 97.0 
10 1033 98.0 
11 1166 99.0 
11 1175 100.0 
==== END RUN ====
0 1 50.0 
0 2 60.0 
0 99 61.0 
1 132 62.0 
1 175 63.0 
1 189 66.0 
2 240 67.0 
2 273 68.0 
2 276 71.0 
3 361 74.0 
3 372 75.0 
4 427 79.0 
4 428 81.0 
4 498 82.0 
5 550 84.0 
5 564 85.0 
6 630 88.0 
6 642 89.0 
6 663 92.0 
8 840 93.0 
8 877 95.0 
9 974 96.0 
10 1036 98.0 
11 1188 99.0 
==== END RUN ====
0 1 42.0 
0 2 54.0 
0 3 55.0 
0 14 56.0 
0 43 58.0 
0 52 59.0 
0 80 61.0 
1 142 63.0 
1 161 65.0 
1 175 66.0 
2 231 74.0 
3 343 75.0 
3 390 76.0 
4 449 77.0 
4 451 78.0 
4 453 85.0 
6 635 86.0 
6 642 89.0 
7 750 90.0 
7 757 91.0 
7 778 93.0 
8 828 96.0 
9 945 97.0 
10 1031 99.0 
11 1170 100.0 
==== END RUN ====
0 1 46.0 
0 2 55.0 
0 5 59.0 
0 45 60.0 
0 71 63.0 
1 135 69.0 
2 250 73.0 
3 330 75.0 
4 430 79.0 
5 531 81.0 
5 538 83.0 
6 638 86.0 
7 728 88.0 
7 734 90.0 
7 773 91.0 
8 827 93.0 
8 851 94.0 
8 864 95.0 
9 965 97.0 
10 1044 98.0 
11 1130 99.0 
11 1159 100.0 
==== END RUN ====
0 1 48.0 
0 3 52.0 
0 5 57.0 
0 12 58.0 
0 39 62.0 
1 127 66.0 
1 197 70.0 
2 231 72.0 
3 331 73.0 
3 344 74.0 
3 350 77.0 
4 445 78.0 
4 483 79.0 
4 491 80.0 
4 500 82.0 
5 528 83.0 
5 574 84.0 
6 646 85.0 
6 686 87.0 
7 741 89.0 
7 744 90.0 
8 829 92.0 
8 840 93.0 
8 860 94.0 
9 929 95.0 
10 1033 96.0 
10 1042 97.0 
10 1083 98.0 
11 1139 99.0 
12 1234 100.0 
==== END RUN ====
0 1 43.0 
0 2 48.0 
0 4 51.0 
0 5 56.0 
0 17 57.0 
0 19 59.0 
0 58 60.0 
0 66 64.0 
1 154 68.0 
2 255 69.0 
2 281 70.0 
2 300 78.0 
4 458 81.0 
4 495 85.0 
5 535 86.0 
6 631 89.0 
6 635 90.0 
7 731 91.0 
7 764 94.0 
8 827 95.0 
8 851 96.0 
9 929 98.0 
9 975 99.0 
10 1032 100.0 
==== END RUN ====
0 1 50.0 
0 2 56.0 
0 6 57.0 
0 22 62.0 
1 141 63.0 
1 149 65.0 
1 172 66.0 
2 228 70.0 
2 258 74.0 
3 346 75.0 
4 435 77.0 
4 455 79.0 
4 463 81.0 
5 531 83.0 
5 535 85.0 
5 591 86.0 
6 658 87.0 
7 730 91.0 
7 772 92.0 
8 844 93.0 
8 862 95.0 
9 979 96.0 
9 984 97.0 
10 1041 99.0 
12 1242 100.0 
==== END RUN ====
0 1 55.0 
0 11 62.0 
1 127 63.0 
1 136 64.0 
1 154 66.0 
2 227 73.0 
3 329 75.0 
3 376 76.0 
4 437 77.0 
4 456 81.0 
4 491 82.0 
5 531 83.0 
5 573 88.0 
6 634 89.0 
7 727 91.0 
7 775 92.0 
8 827 93.0 
8 858 95.0 
8 870 96.0 
9 926 97.0 
10 1030 99.0 
