0 1 0.0 
3 7 1.0 
311 623 2.0 
4167 8335 3.0 
5925 11851 4.0 
11421 22843 5.0 
17938 35877 7.0 
28198 56397 8.0 
35237 70475 9.0 
41001 82003 10.0 
49946 99893 11.0 
54027 108055 12.0 
55577 111155 13.0 
64445 128891 14.0 
69395 138791 15.0 
74864 149729 16.0 
80900 161801 17.0 
82101 164203 18.0 
92752 185505 19.0 
99448 198897 20.0 
==== END RUN ====
0 1 0.0 
3 7 1.0 
102 205 2.0 
3953 7907 3.0 
9400 18801 4.0 
10602 21205 5.0 
18309 36619 6.0 
19072 38145 7.0 
26040 52081 8.0 
31049 62099 9.0 
48964 97929 10.0 
==== END RUN ====
0 1 0.0 
4 9 1.0 
129 259 2.0 
5225 10451 3.0 
8929 17859 4.0 
12741 25483 5.0 
18057 36115 6.0 
18221 36443 7.0 
26391 52783 8.0 
29363 58727 9.0 
38043 76087 10.0 
42404 84809 11.0 
44298 88597 12.0 
50165 100331 13.0 
57942 115885 14.0 
72801 145603 15.0 
74931 149863 16.0 
78461 156923 17.0 
95247 190495 18.0 
99608 199217 19.0 
113087 226175 20.0 
==== END RUN ====
0 1 0.0 
16 33 1.0 
835 1671 2.0 
4663 9327 3.0 
11025 22051 4.0 
17806 35613 5.0 
19725 39451 6.0 
24701 49403 7.0 
28688 57377 8.0 
38839 77679 9.0 
42971 85943 10.0 
48353 96707 11.0 
55306 110613 12.0 
60162 120325 13.0 
62238 124477 14.0 
68801 137603 16.0 
73715 147431 17.0 
85255 170511 18.0 
88612 177225 19.0 
100438 200877 20.0 
==== END RUN ====
0 1 0.0 
22 45 1.0 
468 937 2.0 
6043 12087 3.0 
10137 20275 4.0 
16484 32969 5.0 
22071 44143 6.0 
33359 66719 7.0 
47695 95391 8.0 
56439 112879 9.0 
61737 123475 10.0 
80093 160187 11.0 
85403 170807 12.0 
91340 182681 13.0 
93964 187929 14.0 
103994 207989 15.0 
106448 212897 16.0 
111348 222697 17.0 
118891 237783 18.0 
121881 243763 19.0 
129014 258029 20.0 
==== END RUN ====
0 1 0.0 
1 3 1.0 
263 527 2.0 
929 1859 3.0 
10658 21317 4.0 
14324 28649 5.0 
20561 41123 6.0 
25399 50799 7.0 
34211 68423 8.0 
40355 80711 9.0 
48017 96035 10.0 
52816 105633 11.0 
55484 110969 13.0 
68991 137983 14.0 
73209 146419 15.0 
77575 155151 16.0 
87154 174309 17.0 
98017 196035 18.0 
104461 208923 19.0 
111153 222307 20.0 
==== END RUN ====
0 1 0.0 
10 21 1.0 
205 411 2.0 
5103 10207 3.0 
9806 19613 4.0 
13027 26055 5.0 
21227 42455 6.0 
26447 52895 7.0 
29649 59299 8.0 
39585 79171 9.0 
46100 92201 10.0 
51327 102655 11.0 
53153 106307 12.0 
62058 124117 13.0 
67632 135265 14.0 
79321 158643 15.0 
86015 172031 16.0 
130731 261463 18.0 
144200 288401 19.0 
==== END RUN ====
0 1 0.0 
45 91 1.0 
