0 1 1.0 
0 7 4.0 
0 19 6.0 
0 117 9.0 
0 509 10.0 
0 1458 12.0 
2 3554 13.0 
14 23551 15.0 
20 32420 16.0 
39 63582 20.0 
53 85934 25.0 
91 146839 26.0 
98 157059 29.0 
111 178540 30.0 
119 190719 31.0 
137 220741 34.0 
150 240832 35.0 
150 241237 38.0 
171 273651 39.0 
175 281430 40.0 
191 305985 42.0 
192 308155 45.0 
253 406146 48.0 
273 438348 50.0 
284 455973 51.0 
302 483921 53.0 
320 513424 55.0 
341 546465 58.0 
361 578747 62.0 
386 618207 69.0 
414 663353 73.0 
465 745586 75.0 
476 762039 78.0 
496 794199 80.0 
534 855864 81.0 
549 879970 83.0 
556 890901 84.0 
563 902300 86.0 
581 931100 88.0 
602 964209 90.0 
620 993373 92.0 
622 996797 94.0 
637 1019443 97.0 
661 1058175 100.0 
==== END RUN ====
0 1 4.0 
0 82 5.0 
0 141 12.0 
4 6545 13.0 
9 15711 14.0 
13 21840 20.0 
51 82047 23.0 
60 97013 24.0 
78 125244 25.0 
86 137621 29.0 
131 210837 30.0 
134 214853 34.0 
143 229045 35.0 
153 245744 41.0 
240 384313 42.0 
244 391502 43.0 
255 408613 44.0 
269 430691 45.0 
300 480856 46.0 
302 483273 50.0 
320 513480 51.0 
345 553422 54.0 
353 566193 55.0 
367 588195 56.0 
377 603935 57.0 
387 620557 58.0 
395 633545 60.0 
415 664681 61.0 
420 673199 62.0 
428 685866 63.0 
437 700167 65.0 
464 743516 66.0 
492 787863 67.0 
519 830599 70.0 
535 857457 71.0 
562 900448 73.0 
574 919465 74.0 
593 949885 76.0 
600 961099 77.0 
613 981863 78.0 
627 1004429 82.0 
667 1068439 84.0 
704 1127755 87.0 
748 1198303 89.0 
749 1198511 90.0 
763 1221167 92.0 
776 1242897 94.0 
792 1268321 95.0 
808 1292849 96.0 
809 1294871 97.0 
823 1318370 98.0 
826 1322743 99.0 
836 1338715 100.0 
==== END RUN ====
0 1 2.0 
0 5 5.0 
0 49 6.0 
0 137 7.0 
0 153 10.0 
0 530 14.0 
7 12668 15.0 
18 29847 18.0 
50 80261 21.0 
54 86779 24.0 
78 125075 25.0 
83 132961 26.0 
85 136988 27.0 
88 141809 28.0 
96 154204 30.0 
96 154552 32.0 
117 187820 34.0 
123 197516 35.0 
127 203969 37.0 
150 240658 38.0 
165 264283 46.0 
242 388251 47.0 
250 400821 50.0 
278 445589 51.0 
278 446038 52.0 
280 448203 53.0 
294 471641 54.0 
302 484577 55.0 
302 484778 57.0 
323 517303 60.0 
340 545480 61.0 
351 562513 62.0 
363 582054 66.0 
387 619663 67.0 
413 662304 69.0 
423 677225 71.0 
478 765123 72.0 
489 783753 74.0 
495 792927 76.0 
529 847525 77.0 
531 850167 78.0 
536 857833 79.0 
559 894857 80.0 
567 908485 81.0 
577 924798 82.0 
585 936041 86.0 
619 991791 88.0 
656 1051023 95.0 
704 1126875 99.0 
735 1176715 100.0 
==== END RUN ====
0 1 3.0 
0 17 4.0 
0 94 5.0 
0 114 7.0 
0 654 8.0 
0 1150 9.0 
1 2613 14.0 
5 8071 18.0 
28 45101 20.0 
39 63777 23.0 
84 135739 24.0 
88 141782 25.0 
92 147838 26.0 
100 160727 27.0 
102 164185 28.0 
119 191342 29.0 
120 192433 30.0 
134 214799 31.0 
154 247586 32.0 
155 249250 34.0 
187 300768 35.0 
189 302573 36.0 
190 304413 38.0 
199 319373 39.0 
206 330791 40.0 
206 331170 41.0 
223 357728 45.0 
244 390649 47.0 
259 414527 48.0 
263 422224 49.0 
282 451489 50.0 
283 454333 51.0 
292 467361 53.0 
316 506119 55.0 
324 519253 58.0 
360 576907 60.0 
382 612695 61.0 
386 618245 62.0 
418 669803 63.0 
425 680067 65.0 
437 700630 67.0 
449 719377 70.0 
