0 1 0.0 
0 19 1.0 
0 1845 2.0 
5 16459 3.0 
260 832541 4.0 
==== END RUN ====
0 1 0.0 
0 27 1.0 
0 1284 2.0 
1 5291 3.0 
3 12175 4.0 
11 35859 5.0 
91 292242 6.0 
==== END RUN ====
0 1 0.0 
0 9 1.0 
0 417 2.0 
2 6639 3.0 
4 13043 4.0 
14 45489 5.0 
529 1693721 6.0 
==== END RUN ====
0 1 0.0 
0 7 2.0 
3 9775 3.0 
4 14342 4.0 
6 21578 5.0 
12 39329 6.0 
==== END RUN ====
0 1 0.0 
0 33 1.0 
0 169 3.0 
34 108851 4.0 
37 118567 5.0 
42 135386 6.0 
43 139268 7.0 
158 506869 8.0 
271 868561 9.0 
==== END RUN ====
0 1 0.0 
0 67 1.0 
0 484 2.0 
4 13913 3.0 
12 38501 4.0 
17 55688 5.0 
26 84081 6.0 
36 116223 7.0 
==== END RUN ====
0 1 0.0 
0 3 1.0 
1 3479 2.0 
2 6705 3.0 
8 26001 4.0 
22 71183 5.0 
55 176835 6.0 
==== END RUN ====
0 1 0.0 
0 45 1.0 
0 187 2.0 
5 16251 3.0 
6 19729 4.0 
14 45569 6.0 
==== END RUN ====
0 1 0.0 
0 13 1.0 
0 972 3.0 
2 7883 4.0 
7104 22733367 5.0 
==== END RUN ====
0 1 0.0 
0 19 1.0 
0 221 2.0 
1 4536 3.0 
3 11428 4.0 
12 39145 5.0 
1408 4506987 6.0 
1430 4577117 7.0 
==== END RUN ====
0 1 0.0 
0 47 1.0 
0 957 3.0 
3 11870 4.0 
==== END RUN ====
0 1 0.0 
0 3 1.0 
0 175 2.0 
3 11903 3.0 
17 57215 4.0 
40 129930 5.0 
107 343303 6.0 
==== END RUN ====
0 1 0.0 
0 9 2.0 
2 9448 3.0 
7 22673 4.0 
8 26355 5.0 
13 42031 6.0 
412 1319387 7.0 
==== END RUN ====
0 1 0.0 
0 97 1.0 
0 505 2.0 
2 7325 3.0 
30 97696 4.0 
77 246751 5.0 
95 304119 6.0 
106 340203 7.0 
6370 20384999 8.0 
==== END RUN ====
0 1 0.0 
0 5 1.0 
0 1543 2.0 
3 10606 3.0 
6 19703 4.0 
6 20790 5.0 
13 42475 6.0 
47 151237 7.0 
65 209277 8.0 
76 244631 9.0 
280 897415 10.0 
==== END RUN ====
0 1 0.0 
0 13 1.0 
0 667 2.0 
1 3411 3.0 
6 19785 4.0 
9 29437 5.0 
11 35791 6.0 
18 58705 7.0 
==== END RUN ====
0 1 0.0 
0 15 1.0 
0 127 2.0 
1 5559 3.0 
10 32499 4.0 
17 56015 5.0 
766 2452095 6.0 
==== END RUN ====
0 1 0.0 
0 67 1.0 
0 1272 2.0 
3 10807 3.0 
40 128559 4.0 
665 2128745 5.0 
672 2151267 7.0 
678 2170479 8.0 
==== END RUN ====
0 1 0.0 
0 33 1.0 
0 2248 2.0 
2 7171 3.0 
4 15010 4.0 
5 17229 5.0 
8 25603 6.0 
10 33781 8.0 
38 122923 9.0 
99 319229 10.0 
==== END RUN ====
0 1 0.0 
0 25 1.0 
0 466 2.0 
13 43032 3.0 
18 57965 5.0 
21 68127 6.0 
==== END RUN ====
0 1 0.0 
0 35 1.0 
0 107 2.0 
5 17630 3.0 
12 38935 4.0 
20 66386 5.0 
26 84059 6.0 
649 2077913 7.0 
3495 11185167 8.0 
8459 27070125 9.0 
==== END RUN ====
0 1 0.0 
0 25 1.0 
0 2380 2.0 
7 25116 3.0 
11 35979 4.0 
26 85207 5.0 
54 173611 6.0 
63 202569 7.0 
70 225221 8.0 
==== END RUN ====
0 1 0.0 
0 27 1.0 
0 420 2.0 
19 61149 3.0 
98 314277 4.0 
114 365529 5.0 
130 416837 6.0 
138 442437 7.0 
==== END RUN ====
0 1 0.0 
0 19 1.0 
0 713 2.0 
3 11735 3.0 
6 19701 4.0 
13 42255 5.0 
15 48221 6.0 
