0 1 0.0 
0 26 1.0 
568 227227 2.0 
1940 776047 3.0 
4869 1947833 4.0 
==== END RUN ====
0 1 0.0 
0 7 1.0 
2 1129 2.0 
32 12868 3.0 
151 60645 4.0 
5397 2159036 5.0 
==== END RUN ====
0 1 0.0 
0 3 1.0 
0 7 2.0 
4 1659 3.0 
==== END RUN ====
0 1 0.0 
0 29 1.0 
3 1488 2.0 
16 6441 3.0 
1150 460041 4.0 
==== END RUN ====
0 1 0.0 
0 13 1.0 
1 783 2.0 
9 3709 3.0 
12 5170 4.0 
==== END RUN ====
0 1 0.0 
0 42 1.0 
0 137 2.0 
62 24843 3.0 
==== END RUN ====
0 1 0.0 
0 17 1.0 
6 2455 2.0 
314 125726 3.0 
327 130861 4.0 
==== END RUN ====
0 1 0.0 
0 53 1.0 
3 1421 2.0 
24 9649 3.0 
1014 405651 4.0 
==== END RUN ====
0 1 0.0 
0 17 1.0 
0 122 2.0 
4664 1865659 3.0 
==== END RUN ====
