0 1 1.0 
0 3 5.0 
0 22 7.0 
0 90 11.0 
56 11221 14.0 
==== END RUN ====
0 1 2.0 
0 10 3.0 
0 36 4.0 
0 79 5.0 
0 152 7.0 
18 3609 8.0 
35 7017 9.0 
41 8217 11.0 
73 14623 14.0 
==== END RUN ====
0 1 1.0 
0 6 2.0 
0 26 4.0 
0 81 5.0 
0 111 8.0 
27 5510 10.0 
31 6250 12.0 
44 8825 13.0 
==== END RUN ====
0 1 1.0 
0 7 2.0 
0 10 4.0 
0 19 6.0 
1 266 8.0 
41 8215 10.0 
66 13221 14.0 
103 20629 17.0 
142 28435 20.0 
==== END RUN ====
0 1 1.0 
0 6 2.0 
0 10 4.0 
0 31 6.0 
0 165 7.0 
5 1155 9.0 
5 1177 10.0 
9 1872 11.0 
25 5015 12.0 
42 8425 14.0 
75 15029 15.0 
==== END RUN ====
0 1 1.0 
0 5 3.0 
0 24 4.0 
0 32 7.0 
0 198 10.0 
28 5621 11.0 
==== END RUN ====
0 1 1.0 
0 5 4.0 
0 84 6.0 
1 374 9.0 
==== END RUN ====
0 1 1.0 
0 12 2.0 
0 18 3.0 
0 25 4.0 
0 59 6.0 
0 102 7.0 
0 134 8.0 
85 17015 14.0 
103 20617 15.0 
124 24831 18.0 
==== END RUN ====
0 1 2.0 
0 3 4.0 
0 12 5.0 
0 121 7.0 
2 455 8.0 
40 8013 10.0 
53 10706 12.0 
54 10821 13.0 
60 12027 14.0 
739 147827 16.0 
1105 221027 17.0 
==== END RUN ====
0 1 1.0 
0 3 2.0 
0 5 3.0 
0 14 6.0 
0 21 13.0 
66 13225 15.0 
==== END RUN ====
0 1 1.0 
0 5 3.0 
0 17 4.0 
0 41 5.0 
0 68 6.0 
0 157 7.0 
1 229 12.0 
2 425 14.0 
2 502 15.0 
3 737 17.0 
56 11235 18.0 
==== END RUN ====
0 1 1.0 
0 3 6.0 
0 35 10.0 
==== END RUN ====
0 1 1.0 
0 19 2.0 
0 21 4.0 
0 42 7.0 
0 140 11.0 
2 576 12.0 
6 1265 18.0 
23 4637 20.0 
==== END RUN ====
0 1 1.0 
0 8 2.0 
0 10 3.0 
0 48 5.0 
0 71 8.0 
38 7649 9.0 
39 7994 10.0 
44 8821 11.0 
75 15021 13.0 
99 19827 14.0 
==== END RUN ====
0 1 2.0 
0 5 4.0 
0 84 14.0 
==== END RUN ====
0 1 1.0 
0 5 9.0 
0 177 10.0 
1 361 14.0 
==== END RUN ====
0 1 2.0 
0 5 3.0 
0 7 5.0 
0 75 6.0 
0 94 8.0 
2 459 10.0 
75 15058 13.0 
83 16627 15.0 
==== END RUN ====
0 1 1.0 
0 3 3.0 
0 24 4.0 
0 58 11.0 
97 19421 12.0 
==== END RUN ====
0 1 1.0 
0 3 3.0 
0 13 9.0 
2 484 10.0 
2 503 11.0 
3 724 12.0 
13 2615 14.0 
22 4429 15.0 
55 11031 17.0 
98 19635 18.0 
130 26037 19.0 
==== END RUN ====
0 1 2.0 
0 13 3.0 
0 93 7.0 
1 350 12.0 
36 7223 13.0 
58 11627 21.0 
==== END RUN ====
0 1 1.0 
0 3 2.0 
0 10 3.0 
0 42 5.0 
0 86 6.0 
0 147 9.0 
27 5494 10.0 
28 5767 18.0 
45 9037 20.0 
==== END RUN ====
0 1 2.0 
0 3 3.0 
0 12 5.0 
0 42 6.0 
0 68 7.0 
0 189 8.0 
7 1567 15.0 
23 4621 16.0 
690 138021 19.0 
==== END RUN ====
0 1 2.0 
0 14 5.0 
1 264 6.0 
4 836 7.0 
26 5215 10.0 
27 5415 11.0 
==== END RUN ====
0 1 2.0 
0 21 3.0 
0 25 6.0 
16 3213 7.0 
33 6615 10.0 
71 14221 14.0 
93 18629 15.0 
==== END RUN ====
0 1 1.0 
0 8 2.0 
0 39 3.0 
0 60 4.0 
0 116 5.0 
0 118 7.0 
1 391 11.0 
==== END RUN ====
0 1 2.0 
0 5 4.0 
0 15 6.0 
0 184 8.0 
1 383 10.0 
24 4817 11.0 
54 10823 13.0 
55 11195 16.0 
59 11833 17.0 
==== END RUN ====
0 1 3.0 
0 20 4.0 
0 21 5.0 
0 28 7.0 
5 1122 8.0 
21 4215 11.0 
32 6423 20.0 
==== END RUN ====
0 1 2.0 
0 9 6.0 
0 156 9.0 
6 1207 10.0 
12 2421 11.0 
33 6621 16.0 
45 9033 18.0 
86 17237 19.0 
132 26439 20.0 
156 31241 21.0 
185 37043 26.0 
==== END RUN ====
0 1 2.0 
0 24 3.0 
0 26 5.0 
0 159 6.0 
1 209 10.0 
2 460 11.0 
22 4423 12.0 
48 9770 19.0 
69 13839 20.0 
==== END RUN ====
0 1 2.0 
0 3 3.0 
0 19 4.0 
0 28 5.0 
0 121 7.0 
1 261 8.0 
2 407 11.0 
41 8223 12.0 
80 16025 14.0 
95 19029 15.0 
==== END RUN ====
0 1 5.0 
0 21 6.0 
0 78 7.0 
2 426 8.0 
18 3645 10.0 
19 3817 12.0 
28 5657 13.0 
45 9027 14.0 
==== END RUN ====
0 1 2.0 
0 8 3.0 
0 10 4.0 
0 16 6.0 
0 112 7.0 
40 8015 8.0 
==== END RUN ====
0 1 2.0 
0 11 3.0 
0 73 4.0 
0 88 5.0 
2 460 8.0 
9 1985 12.0 
31 6225 14.0 
==== END RUN ====
0 1 1.0 
0 10 2.0 
0 18 8.0 
9 1813 9.0 
18 3625 10.0 
26 5221 12.0 
180 36021 14.0 
==== END RUN ====
0 1 2.0 
0 12 3.0 
0 13 7.0 
0 133 8.0 
4 982 11.0 
33 6623 13.0 
67 13427 14.0 
72 14427 15.0 
82 16446 16.0 
90 18033 17.0 
128 25635 19.0 
==== END RUN ====
0 1 1.0 
0 3 2.0 
0 7 10.0 
0 110 11.0 
7464 1492819 12.0 
==== END RUN ====
0 1 3.0 
0 24 4.0 
0 28 5.0 
0 60 11.0 
52 10423 12.0 
==== END RUN ====
0 1 2.0 
0 37 4.0 
0 72 6.0 
0 76 7.0 
1 333 8.0 
5 1013 9.0 
9 1998 10.0 
12 2443 11.0 
13 2623 12.0 
==== END RUN ====
0 1 4.0 
0 9 7.0 
0 153 9.0 
1 269 10.0 
3 617 11.0 
10 2058 13.0 
11 2221 15.0 
14 2884 16.0 
15 3146 17.0 
34 6835 19.0 
59 11835 20.0 
==== END RUN ====
0 1 2.0 
0 3 3.0 
0 23 5.0 
0 69 7.0 
0 144 9.0 
6 1258 13.0 
7 1597 16.0 
27 5433 17.0 
61 12235 19.0 
75 15035 20.0 
97 19441 21.0 
==== END RUN ====
0 1 1.0 
0 13 2.0 
0 34 3.0 
0 51 6.0 
0 144 8.0 
0 157 10.0 
10 2015 13.0 
12 2415 14.0 
34 6827 15.0 
50 10031 16.0 
==== END RUN ====
0 1 2.0 
0 22 5.0 
0 69 6.0 
1 220 9.0 
15 3015 10.0 
==== END RUN ====
0 1 1.0 
0 9 2.0 
0 16 7.0 
27 5415 8.0 
30 6157 11.0 
61 12223 12.0 
1215 243023 15.0 
==== END RUN ====
0 1 2.0 
0 5 4.0 
0 30 5.0 
0 154 7.0 
2 528 13.0 
3 772 16.0 
13 2627 17.0 
19 3827 18.0 
35 7027 19.0 
748 149627 23.0 
==== END RUN ====
0 1 4.0 
0 47 6.0 
1 275 8.0 
1 400 10.0 
3 770 12.0 
4 885 16.0 
7 1576 17.0 
9 1899 20.0 
23 4641 21.0 
59 11843 26.0 
70 14053 27.0 
==== END RUN ====
0 1 1.0 
0 14 4.0 
0 50 6.0 
0 195 8.0 
28 5617 9.0 
48 9619 12.0 
==== END RUN ====
0 1 4.0 
0 18 6.0 
1 223 7.0 
1 227 8.0 
3 627 10.0 
34 6821 11.0 
39 7821 14.0 
87 17429 16.0 
==== END RUN ====
0 1 1.0 
0 3 4.0 
0 7 6.0 
0 47 8.0 
16 3217 11.0 
44 8823 12.0 
57 11425 13.0 
87 17427 16.0 
116 23233 21.0 
==== END RUN ====
0 1 1.0 
