0 1 0.0 
0 7 1.0 
1 1102 2.0 
14 11769 3.0 
71 57507 4.0 
76 60973 5.0 
==== END RUN ====
0 1 0.0 
0 11 1.0 
1 817 2.0 
7 5989 3.0 
23 18675 4.0 
71 56965 5.0 
==== END RUN ====
0 1 0.0 
0 45 1.0 
1 817 2.0 
4 3776 3.0 
13 10687 4.0 
61 48967 5.0 
385 308215 7.0 
==== END RUN ====
0 1 0.0 
0 5 1.0 
0 761 2.0 
5 4315 3.0 
187 149727 4.0 
8029 6423381 5.0 
==== END RUN ====
0 1 0.0 
0 9 1.0 
1 841 2.0 
1 1051 4.0 
12 10101 5.0 
22 17817 6.0 
72 57875 7.0 
==== END RUN ====
0 1 0.0 
0 41 1.0 
0 546 2.0 
188 150487 3.0 
==== END RUN ====
0 1 0.0 
0 11 1.0 
0 728 2.0 
2 2324 3.0 
10 8089 4.0 
12 9783 5.0 
==== END RUN ====
0 1 1.0 
0 252 2.0 
5 4429 3.0 
26 21066 4.0 
3144 2515397 5.0 
9858 7886593 6.0 
==== END RUN ====
0 1 0.0 
0 88 1.0 
0 745 2.0 
6 5265 3.0 
848 678537 4.0 
==== END RUN ====
0 1 0.0 
0 52 1.0 
2 2005 2.0 
14 11299 5.0 
==== END RUN ====
0 1 0.0 
0 31 2.0 
7 5623 3.0 
18 15072 4.0 
400 320197 5.0 
6302 5041811 6.0 
==== END RUN ====
0 1 0.0 
0 27 1.0 
0 596 2.0 
7 5645 3.0 
59 47355 4.0 
302 241779 5.0 
==== END RUN ====
0 1 0.0 
0 13 1.0 
0 625 2.0 
9 7219 3.0 
63 50445 4.0 
75 60167 5.0 
==== END RUN ====
0 1 0.0 
0 48 1.0 
1 1036 2.0 
38 30718 3.0 
77 61745 4.0 
93 74978 5.0 
==== END RUN ====
0 1 1.0 
1 1227 2.0 
578 462501 3.0 
1377 1101739 4.0 
==== END RUN ====
0 1 0.0 
0 3 1.0 
1 1071 2.0 
12 10196 3.0 
96 76945 4.0 
==== END RUN ====
0 1 0.0 
0 5 1.0 
0 782 2.0 
27 21647 3.0 
32 25919 4.0 
88 70601 5.0 
==== END RUN ====
0 1 0.0 
0 25 1.0 
1 1457 2.0 
6 5552 3.0 
22 17912 4.0 
==== END RUN ====
0 1 0.0 
0 42 1.0 
5 4228 2.0 
10 8109 3.0 
42 34194 4.0 
==== END RUN ====
0 1 0.0 
0 87 1.0 
1 867 2.0 
5 4339 3.0 
3185 2548123 4.0 
8941 7153573 5.0 
==== END RUN ====
0 1 0.0 
0 11 1.0 
2 1629 2.0 
3 2600 3.0 
26 20951 4.0 
80 64218 5.0 
110 88193 6.0 
==== END RUN ====
0 1 0.0 
0 100 1.0 
0 177 2.0 
6 5154 3.0 
1003 802559 4.0 
3667 2933759 5.0 
7708 6166623 6.0 
8777 7021843 7.0 
==== END RUN ====
0 1 0.0 
0 17 1.0 
2 1651 2.0 
3 2971 3.0 
46 37147 4.0 
==== END RUN ====
0 1 0.0 
0 5 1.0 
0 456 2.0 
8 6773 3.0 
17 13784 4.0 
25 20127 5.0 
145 116201 6.0 
==== END RUN ====
0 1 0.0 
0 19 1.0 
1 1207 2.0 
3 2822 3.0 
7 5645 4.0 
17 14006 5.0 
96 77011 6.0 
==== END RUN ====
0 1 0.0 
0 79 1.0 
2 1605 2.0 
5 4160 3.0 
28 22559 4.0 
==== END RUN ====
0 1 0.0 
0 9 1.0 
0 418 2.0 
7 5809 3.0 
9 7293 4.0 
15 12738 5.0 
17 13703 6.0 
2863 2290659 7.0 
==== END RUN ====
0 1 0.0 
0 109 1.0 
1 918 2.0 
